feature,importance
cat__fin_closing_date_2024-01-31,0.0
"cat__supplier_sector_Public Administration, Education, Health Social Services",0.0
cat__supplier_sector_Textiles & Clothing Manufacturing,0.0
num__fin_flag_gearing_high,0.0
num__fin_flag_severe_liquidity_stress,0.0
num__fin_flag_financial_risk_score_very_high,0.0
cat__fin_Status_Dissolved (merger or take-over),0.0
num__fin_flag_financial_risk_score_high,0.0
num__has_environmental_appendix,0.0
cat__moodys_risk_rating_Go ahead,0.0
cat__moodys_risk_rating_No data,0.0
cat__Shares outstanding_1.264.117.615,0.0
num__financial_data_available,0.0
cat__fin_closing_date_2025-09-30,0.0
cat__fin_closing_date_2025-08-31,0.0
cat__fin_closing_date_2025-06-30,0.0
cat__fin_closing_date_2025-05-31,0.0
cat__fin_closing_date_2025-04-30,0.0
cat__fin_moodys_company_name_Lemvigh-Muller A/S,0.0
num__esg_data_available,0.0
cat__fin_closing_date_2024-11-30,0.0
cat__fin_closing_date_2024-10-31,0.0
cat__fin_closing_date_2024-08-31,0.0
cat__fin_closing_date_2024-06-30,0.0
cat__fin_closing_date_2024-05-31,0.0
cat__fin_closing_date_2024-04-30,0.0
num__market_flag_high_beta,0.0
num__market_flag_high_market_cap_volatility,0.0
num__market_flag_high_volume_shock,0.0
cat__supplier_sector_Construction,0.0
cat__fin_Implied_rating - original_B3,0.0
num__fin_flag_short_term_liab_equity_high,0.0
cat__fin_Implied_rating - original_B1,0.0
cat__fin_Implied_rating - original_Aaa,0.0
cat__fin_Implied_rating - original_Caa-C,0.0
num__fin_flag_debt_asset_high,0.0
cat__fin_Implied_rating - original_Aa1,0.0
cat__Risk level_No data,0.0
cat__supplier_sector_Computer Hardware,0.0
cat__fin_output_text_Use caution. Mitigation actions required. Please follow risk mitigation actions as communicated by your Risk team. Reach out to your risk representative for further guidance.,0.0
num__fin_flag_interest_coverage_weak,0.0
cat__supplier_sector_Food & Tobacco Manufacturing,0.0
cat__fin_implied_rating_Caa,0.0
cat__fin_output_text_Sourcing exclusion recommended. Mitigation actions required. Please follow risk mitigation actions as communicated by your Risk team. Reach out to your risk representative for further guidance.,0.0
"cat__supplier_sector_Leather, Stone, Clay & Glass products",0.0
cat__supplier_sector_Metals & Metal Products,0.0
cat__fin_output_text_Approved for sourcing. No further actions required.,0.0
cat__fin_financial_level_Medium financial risk,0.0
cat__fin_financial_level_Low financial risk,0.0
cat__supplier_sector_Miscellaneous Manufacturing,0.0
cat__supplier_sector_Printing & Publishing,0.0
cat__fin_financial_level_High financial risk,0.0
num__fin_flag_negative_roe,0.0
