,Country,Code,LPI_Score,Customs,Infrastructure,International_Shipments,Logistics_Competence,Tracking_Tracing,Timeliness,Year,PPI_Value
586,Greece,GRC,3.357951769936769,3.05882,3.05,3.11111,3.33333,3.52941,4.125,2007,79.5
587,Greece,,3.357951769936769,3.05882,3.05,3.11111,3.33333,3.52941,4.125,2008,87.4
588,Greece,,3.357951769936769,3.05882,3.05,3.11111,3.33333,3.52941,4.125,2009,82.4
589,Greece,GRC,2.955919,2.476914,2.938013,2.848787,2.68945,3.314703,3.493568,2010,87.4
590,Greece,,2.955919,2.476914,2.938013,2.848787,2.68945,3.314703,3.493568,2011,93.9
591,Greece,GRC,2.83265,2.383333,2.88337,2.690476,2.761905,2.976191,3.321062,2012,98.6
592,Greece,,2.83265,2.383333,2.88337,2.690476,2.761905,2.976191,3.321062,2013,97.9
593,Greece,GRC,3.201602,3.360818,3.166275,2.970246,3.227133,3.027133,3.504077,2014,97.1
594,Greece,,3.201602,3.360818,3.166275,2.970246,3.227133,3.027133,3.504077,2015,91.4
595,Greece,,3.201602,3.360818,3.166275,2.970246,3.227133,3.027133,3.504077,2016,86.5
596,Greece,,3.201602,3.360818,3.166275,2.970246,3.227133,3.027133,3.504077,2017,90.1
597,Greece,GRC,3.204561,2.839182,3.172495,3.303071,3.055823,3.175104,3.662264,2018,93.1
598,Greece,,3.204561,2.839182,3.172495,3.303071,3.055823,3.175104,3.662264,2019,93.7
599,Greece,,3.204561,2.839182,3.172495,3.303071,3.055823,3.175104,3.662264,2020,89.3
600,Greece,,3.204561,2.839182,3.172495,3.303071,3.055823,3.175104,3.662264,2021,100.0
601,Greece,,3.204561,2.839182,3.172495,3.303071,3.055823,3.175104,3.662264,2022,133.6
602,Greece,GRC,3.7,3.2,3.7,3.8,3.8,3.9,3.9,2023,124.9
603,Greece,,3.7,3.2,3.7,3.8,3.8,3.9,3.9,2024,121.9
604,Greece,,3.7,3.2,3.7,3.8,3.8,3.9,3.9,2025,124.6
605,Grenada,,2.5,2.6,2.5,2.6,2.2,2.3,3.1,2023,
606,Guatemala,GTM,2.529098191062018,2.26667,2.13333,2.61538,2.5,2.42857,3.23077,2007,
607,Guatemala,GTM,2.631329,2.328018,2.370259,2.161757,2.738133,2.708124,3.520031,2010,
608,Guatemala,GTM,2.804983,2.622962,2.585634,2.815943,2.776808,2.800447,3.191132,2012,
609,Guatemala,GTM,2.797453,2.75,2.535714,2.869048,2.683148,2.683148,3.239358,2014,
610,Guatemala,GTM,2.414617,2.157708,2.19619,2.332191,2.248857,2.415524,3.111029,2018,
611,Guatemala,GTM,2.6,2.3,2.4,2.8,2.7,2.7,2.6,2023,
612,Guinea,GIN,2.714835377131785,2.5,2.33333,2.5,2.66667,2.83333,3.5,2007,
613,Guinea,GIN,2.596005,2.3367,2.10178,2.434343,2.680135,2.888889,3.10101,2010,
614,Guinea,GIN,2.481321,2.415751,2.340659,2.665751,2.587912,2.332417,2.499084,2012,
615,Guinea,GIN,2.464191,2.340447,2.097318,2.470588,2.347318,2.409818,3.097318,2014,
616,Guinea,GIN,2.200858,2.447016,1.555556,2.322016,2.072016,2.697016,2.03689,2018,
617,Guinea,GIN,2.5,2.4,2.4,2.2,2.7,2.7,2.5,2023,
618,Guinea-Bissau,GNB,2.2776261082791,2.14286,2.25,2.22222,2.0,2.22222,2.85714,2007,
619,Guinea-Bissau,GNB,2.101429,1.885397,1.556825,2.747619,1.556825,1.713333,2.909524,2010,
620,Guinea-Bissau,GNB,2.595838,2.393939,2.681818,2.606061,2.581818,2.581818,2.736212,2012,
621,Guinea-Bissau,GNB,2.426464,2.428571,2.285714,2.285714,2.571429,2.285714,2.714286,2014,
622,Guinea-Bissau,GNB,2.387105,2.007955,1.77974,2.534091,2.284091,2.784091,2.856331,2018,
623,Guinea-Bissau,GNB,2.6,2.7,2.4,2.9,2.9,2.3,2.4,2023,
624,Guyana,GUY,2.0480109720742625,1.95455,1.78261,1.8,1.95,2.35,2.5,2007,
625,Guyana,GUY,2.268051,2.024511,1.993489,2.313029,2.249843,2.276062,2.696841,2010,
626,Guyana,GUY,2.327527,2.285417,2.149801,2.351389,2.329167,2.140278,2.668056,2012,
627,Guyana,GUY,2.459132,2.457584,2.395066,2.429117,2.270294,2.470294,2.742693,2014,
628,Guyana,GUY,2.358312,2.553678,2.089314,2.167913,2.235694,2.439111,2.646677,2018,
629,Guyana,GUY,2.4,2.3,2.4,2.1,2.6,2.2,2.6,2023,
630,Haiti,HTI,2.2114623441911885,2.08333,2.13636,2.2,2.10526,2.15789,2.6,2007,
631,Haiti,HTI,2.591604,2.124497,2.173904,3.169045,2.456413,2.42696,3.016763,2010,
632,Haiti,HTI,2.026325,1.783206,1.777778,1.943333,1.737636,2.149504,2.736027,2012,
633,Haiti,HTI,2.269601,2.25,1.998047,2.267174,2.144756,2.315823,2.626167,2014,
634,Haiti,HTI,2.112341,2.031682,1.944633,2.005479,2.186149,2.054122,2.439257,2018,
635,Haiti,HTI,2.1,2.1,1.8,2.3,2.0,2.1,2.5,2023,
636,Honduras,HND,2.498352919258968,2.48387,2.32258,2.48276,2.40741,2.40741,2.88462,2007,
637,Honduras,HND,2.779117,2.390394,2.311969,2.672663,2.570808,2.833892,3.829434,2010,
638,Honduras,HND,2.533225,2.392286,2.350492,2.701976,2.441584,2.350492,2.903887,2012,
639,Honduras,HND,2.607427,2.695652,2.242481,2.787936,2.469754,2.606118,2.787936,2014,
640,Honduras,HND,2.603918,2.238815,2.473403,2.662292,2.722923,2.677468,2.833523,2018,
641,Honduras,HND,2.9,2.8,2.7,3.0,2.7,2.6,3.2,2023,
642,"Hong Kong SAR, China",HKG,4.121364,3.971886,4.118798,4.175089,4.075929,4.090475,4.284972,2012,
643,"Hong Kong SAR, China",HKG,3.826763,3.724201,3.971997,3.579754,3.808917,3.871446,4.061154,2014,
644,"Hong Kong SAR, China",HKG,3.920067,3.814775,3.969004,3.768129,3.931662,3.918231,4.139137,2018,
645,"Hong Kong SAR, China",HKG,4.0,3.8,4.0,4.0,4.0,4.2,4.1,2023,
646,"Hong Kong, China",HKG,4.003520734462537,3.84302,4.05952,3.78205,3.99346,4.06122,4.33077,2007,
647,"Hong Kong, China",HKG,3.876525,3.828727,4.003187,3.671352,3.833639,3.941531,4.03683,2010,
648,Hungary,HUN,3.154173774795338,3.0,3.11765,3.06667,3.07143,3.0,3.69231,2007,59.4
649,Hungary,,3.154173774795338,3.0,3.11765,3.06667,3.07143,3.0,3.69231,2008,66.3
650,Hungary,,3.154173774795338,3.0,3.11765,3.06667,3.07143,3.0,3.69231,2009,67.1
651,Hungary,HUN,2.987147,2.833333,3.083333,2.779987,2.870897,2.870897,3.519255,2010,72.0
652,Hungary,,2.987147,2.833333,3.083333,2.779987,2.870897,2.870897,3.519255,2011,76.4
653,Hungary,HUN,3.171371,2.820873,3.136364,2.993802,3.183173,3.516608,3.405496,2012,80.4
654,Hungary,,3.171371,2.820873,3.136364,2.993802,3.183173,3.516608,3.405496,2013,80.0
655,Hungary,HUN,3.464438,2.970238,3.179665,3.401887,3.33491,3.823237,4.05913,2014,78.3
656,Hungary,,3.464438,2.970238,3.179665,3.401887,3.33491,3.823237,4.05913,2015,75.9
657,Hungary,,3.464438,2.970238,3.179665,3.401887,3.33491,3.823237,4.05913,2016,73.6
658,Hungary,,3.464438,2.970238,3.179665,3.401887,3.33491,3.823237,4.05913,2017,77.0
659,Hungary,HUN,3.418764,3.354866,3.270945,3.22188,3.213207,3.670508,3.785941,2018,81.7
660,Hungary,,3.418764,3.354866,3.270945,3.22188,3.213207,3.670508,3.785941,2019,84.9
661,Hungary,,3.418764,3.354866,3.270945,3.22188,3.213207,3.670508,3.785941,2020,85.6
662,Hungary,,3.418764,3.354866,3.270945,3.22188,3.213207,3.670508,3.785941,2021,100.0
663,Hungary,,3.418764,3.354866,3.270945,3.22188,3.213207,3.670508,3.785941,2022,153.1
664,Hungary,HUN,3.2,2.7,3.1,3.4,3.1,3.4,3.6,2023,186.0
665,Hungary,,3.2,2.7,3.1,3.4,3.1,3.4,3.6,2024,182.7
666,Hungary,,3.2,2.7,3.1,3.4,3.1,3.4,3.6,2025,186.8
667,Iceland,,,,,,,,,2007,48.8
668,Iceland,,,,,,,,,2008,63.9
669,Iceland,,,,,,,,,2009,71.1
670,Iceland,ISL,3.197069,3.223333,3.334445,3.1,3.144074,3.144074,3.269074,2010,79.5
671,Iceland,,3.197069,3.223333,3.334445,3.1,3.144074,3.144074,3.269074,2011,86.8
672,Iceland,ISL,3.394894,3.533333,3.390427,3.005812,3.46735,3.390427,3.621197,2012,87.7
673,Iceland,,3.394894,3.533333,3.390427,3.005812,3.46735,3.390427,3.621197,2013,83.9
674,Iceland,ISL,3.391863,3.538461,3.342209,3.153846,3.461539,3.384615,3.508876,2014,83.3
675,Iceland,,3.391863,3.538461,3.342209,3.153846,3.461539,3.384615,3.508876,2015,87.6
676,Iceland,,3.391863,3.538461,3.342209,3.153846,3.461539,3.384615,3.508876,2016,80.5
677,Iceland,,3.391863,3.538461,3.342209,3.153846,3.461539,3.384615,3.508876,2017,76.8
678,Iceland,ISL,3.225014,2.769231,3.185584,2.792351,3.605164,3.353416,3.696966,2018,82.0
679,Iceland,,3.225014,2.769231,3.185584,2.792351,3.605164,3.353416,3.696966,2019,86.0
680,Iceland,,3.225014,2.769231,3.185584,2.792351,3.605164,3.353416,3.696966,2020,89.7
681,Iceland,,3.225014,2.769231,3.185584,2.792351,3.605164,3.353416,3.696966,2021,100.0
682,Iceland,,3.225014,2.769231,3.185584,2.792351,3.605164,3.353416,3.696966,2022,117.3
683,Iceland,ISL,3.6,3.7,3.6,3.3,3.5,3.7,3.6,2023,114.7
684,Iceland,,3.6,3.7,3.6,3.3,3.5,3.7,3.6,2024,117.4
685,Iceland,,3.6,3.7,3.6,3.3,3.5,3.7,3.6,2025,122.0
686,India,IND,3.0709137038157777,2.69118,2.90476,3.07813,3.26563,3.03333,3.47458,2007,
687,India,IND,3.115075,2.700026,2.90947,3.130472,3.158988,3.144703,3.609394,2010,
688,India,IND,3.075887,2.770263,2.866597,2.981828,3.136783,3.09405,3.581115,2012,
689,India,IND,3.080137,2.717276,2.877227,3.198278,3.029319,3.109802,3.510833,2014,
690,India,IND,3.176569,2.964512,2.905174,3.211983,3.128073,3.319387,3.497141,2018,
691,India,IND,3.4,3.0,3.2,3.5,3.5,3.4,3.6,2023,
692,Indonesia,IDN,3.0096954660079764,2.72727,2.83333,3.04762,2.90476,3.3,3.27778,2007,
693,Indonesia,IDN,2.76039,2.433052,2.542396,2.824159,2.467846,2.772501,3.46473,2010,
694,Indonesia,IDN,2.94478,2.52833,2.538118,2.965862,2.846221,3.119538,3.611708,2012,
695,Indonesia,IDN,3.081806,2.869565,2.918715,2.873931,3.209638,3.107969,3.529022,2014,
696,Indonesia,IDN,3.150061,2.672778,2.895,3.228333,3.1,3.3,3.669556,2018,
697,Indonesia,IDN,3.0,2.8,2.9,3.0,2.9,3.0,3.3,2023,
698,Iran,IRN,2.509618916494767,2.5,2.44444,2.58824,2.6875,2.0,2.8,2007,
699,"Iran, Islamic Rep.",IRN,2.573985,2.215808,2.363095,2.441739,2.64531,2.5,3.257511,2010,
700,"Iran, Islamic Rep.",IRN,2.489397,2.190172,2.424183,2.491403,2.663043,2.493274,2.663043,2012,
701,"Iran, Islamic Rep.",IRN,2.852721,2.625,2.766704,2.756771,2.838132,2.766704,3.355769,2018,
702,"Iran, Islamic Rep.",IRN,2.3,2.2,2.4,2.4,2.1,2.4,2.7,2023,
703,Iraq,IRQ,2.105455,2.066667,1.733333,2.2,2.098413,1.955556,2.492112,2010,
704,Iraq,IRQ,2.159177,1.747495,1.915867,2.381332,2.193769,1.863025,2.771385,2012,
705,Iraq,IRQ,2.29784,1.980646,2.184437,2.30889,2.145176,2.311813,2.851242,2014,
706,Iraq,IRQ,2.176271,1.839437,2.0335,2.324812,1.908431,2.191533,2.719949,2018,
707,Iraq,IRQ,2.4,2.1,2.2,2.5,2.2,2.4,3.0,2023,
708,Ireland,IRL,3.913845033504925,3.81818,3.71875,3.75862,3.93103,3.96154,4.32,2007,63.6
709,Ireland,,3.913845033504925,3.81818,3.71875,3.75862,3.93103,3.96154,4.32,2008,67.5
710,Ireland,,3.913845033504925,3.81818,3.71875,3.75862,3.93103,3.96154,4.32,2009,65.1
711,Ireland,IRL,3.893212,3.597828,3.764185,3.700835,3.821429,4.016625,4.471428,2010,66.1
712,Ireland,,3.893212,3.597828,3.764185,3.700835,3.821429,4.016625,4.471428,2011,70.4
713,Ireland,IRL,3.520077,3.4,3.353723,3.401609,3.536864,3.649638,3.772247,2012,72.5
714,Ireland,,3.520077,3.4,3.353723,3.401609,3.536864,3.649638,3.772247,2013,73.6
715,Ireland,IRL,3.868014,3.8,3.84,3.44,3.943467,4.125285,4.125285,2014,73.3
716,Ireland,,3.868014,3.8,3.84,3.44,3.943467,4.125285,4.125285,2015,70.2
717,Ireland,,3.868014,3.8,3.84,3.44,3.943467,4.125285,4.125285,2016,66.9
718,Ireland,,3.868014,3.8,3.84,3.44,3.943467,4.125285,4.125285,2017,67.8
719,Ireland,IRL,3.510413,3.357716,3.293335,3.423977,3.595856,3.623034,3.756367,2018,73.0
720,Ireland,,3.510413,3.357716,3.293335,3.423977,3.595856,3.623034,3.756367,2019,69.4
721,Ireland,,3.510413,3.357716,3.293335,3.423977,3.595856,3.623034,3.756367,2020,64.2
722,Ireland,,3.510413,3.357716,3.293335,3.423977,3.595856,3.623034,3.756367,2021,100.0
723,Ireland,,3.510413,3.357716,3.293335,3.423977,3.595856,3.623034,3.756367,2022,126.0
724,Ireland,IRL,3.6,3.4,3.5,3.6,3.6,3.7,3.7,2023,107.2
725,Ireland,,3.6,3.4,3.5,3.6,3.6,3.7,3.7,2024,104.6
726,Ireland,,3.6,3.4,3.5,3.6,3.6,3.7,3.7,2025,106.6
727,Israel,ISR,3.2058043337412125,2.73333,3.0,3.26667,3.23077,3.46154,3.58333,2007,88.1
728,Israel,,3.2058043337412125,2.73333,3.0,3.26667,3.23077,3.46154,3.58333,2008,96.6
729,Israel,,3.2058043337412125,2.73333,3.0,3.26667,3.23077,3.46154,3.58333,2009,90.4
730,Israel,ISR,3.412264,3.117298,3.596843,3.165657,3.49899,3.387879,3.773384,2010,94.0
731,Israel,,3.412264,3.117298,3.596843,3.165657,3.49899,3.387879,3.773384,2011,101.4
732,Israel,,3.412264,3.117298,3.596843,3.165657,3.49899,3.387879,3.773384,2012,105.7
733,Israel,,3.412264,3.117298,3.596843,3.165657,3.49899,3.387879,3.773384,2013,106.2
734,Israel,ISR,3.260446,3.101191,3.112302,2.712302,3.351191,3.198016,4.17619,2014,104.7
735,Israel,,3.260446,3.101191,3.112302,2.712302,3.351191,3.198016,4.17619,2015,98.6
736,Israel,,3.260446,3.101191,3.112302,2.712302,3.351191,3.198016,4.17619,2016,95.0
737,Israel,,3.260446,3.101191,3.112302,2.712302,3.351191,3.198016,4.17619,2017,96.4
738,Israel,ISR,3.307796,3.316621,3.328609,2.783154,3.389333,3.500444,3.591467,2018,99.6
739,Israel,,3.307796,3.316621,3.328609,2.783154,3.389333,3.500444,3.591467,2019,98.5
740,Israel,,3.307796,3.316621,3.328609,2.783154,3.389333,3.500444,3.591467,2020,93.6
741,Israel,,3.307796,3.316621,3.328609,2.783154,3.389333,3.500444,3.591467,2021,100.0
742,Israel,,3.307796,3.316621,3.328609,2.783154,3.389333,3.500444,3.591467,2022,113.1
743,Israel,ISR,3.6,3.4,3.7,3.5,3.8,3.7,3.8,2023,114.1
744,Israel,,3.6,3.4,3.7,3.5,3.8,3.7,3.8,2024,114.1
745,Israel,,3.6,3.4,3.7,3.5,3.8,3.7,3.8,2025,112.9
746,Italy,ITA,3.5751432765866644,3.1871,3.51948,3.56738,3.62857,3.65693,3.92969,2007,83.8
747,Italy,,3.5751432765866644,3.1871,3.51948,3.56738,3.62857,3.65693,3.92969,2008,88.6
748,Italy,,3.5751432765866644,3.1871,3.51948,3.56738,3.62857,3.65693,3.92969,2009,83.9
749,Italy,ITA,3.644385,3.381943,3.719891,3.206124,3.739631,3.83403,4.080522,2010,86.5
750,Italy,,3.644385,3.381943,3.719891,3.206124,3.739631,3.83403,4.080522,2011,90.9
751,Italy,ITA,3.670711,3.343403,3.738047,3.534331,3.649827,3.731296,4.047426,2012,94.6
752,Italy,,3.670711,3.343403,3.738047,3.534331,3.649827,3.731296,4.047426,2013,93.5
753,Italy,ITA,3.691076,3.355694,3.775923,3.538153,3.62495,3.835361,4.04898,2014,91.8
754,Italy,,3.691076,3.355694,3.775923,3.538153,3.62495,3.835361,4.04898,2015,88.7
755,Italy,,3.691076,3.355694,3.775923,3.538153,3.62495,3.835361,4.04898,2016,86.7
756,Italy,,3.691076,3.355694,3.775923,3.538153,3.62495,3.835361,4.04898,2017,89.0
757,Italy,ITA,3.739152,3.472044,3.852904,3.512059,3.655042,3.854946,4.126595,2018,92.5
758,Italy,,3.739152,3.472044,3.852904,3.512059,3.655042,3.854946,4.126595,2019,92.5
759,Italy,,3.739152,3.472044,3.852904,3.512059,3.655042,3.854946,4.126595,2020,88.5
760,Italy,,3.739152,3.472044,3.852904,3.512059,3.655042,3.854946,4.126595,2021,100.0
761,Italy,,3.739152,3.472044,3.852904,3.512059,3.655042,3.854946,4.126595,2022,142.8
762,Italy,ITA,3.7,3.4,3.8,3.4,3.8,3.9,3.9,2023,130.9
763,Italy,,3.7,3.4,3.8,3.4,3.8,3.9,3.9,2024,123.4
764,Italy,,3.7,3.4,3.8,3.4,3.8,3.9,3.9,2025,126.7
765,Jamaica,JAM,2.246702684881672,2.35294,2.03226,2.13333,2.07143,2.24138,2.65385,2007,
766,Jamaica,JAM,2.533717,2.0,2.071429,2.821429,2.321429,3.071429,2.821429,2010,
767,Jamaica,JAM,2.416717,2.220187,2.269434,2.427535,2.207787,2.434409,2.911947,2012,
768,Jamaica,JAM,2.842494,2.877505,2.842107,2.785068,2.71574,2.71574,3.140595,2014,
769,Jamaica,JAM,2.518664,2.415685,2.324362,2.534271,2.536251,2.480695,2.79256,2018,
770,Jamaica,JAM,2.5,2.2,2.4,2.4,2.5,2.8,2.9,2023,
771,Japan,JPN,4.0235540985084635,3.78648,4.10638,3.76557,4.11985,4.07605,4.34454,2007,
772,Japan,JPN,3.965889,3.785498,4.18812,3.548982,3.99608,4.128887,4.260915,2010,
773,Japan,JPN,3.93286,3.719593,4.106272,3.61148,3.974135,4.033568,4.21071,2012,
774,Japan,JPN,3.914618,3.781139,4.155425,3.518439,3.931567,3.95238,4.23948,2014,
775,Japan,JPN,4.02565,3.99399,4.24824,3.591916,4.088451,4.049101,4.254069,2018,
776,Japan,JPN,3.9,3.9,4.2,3.3,4.1,4.0,4.0,2023,
777,Jordan,JOR,2.8899195323737903,2.61538,2.61538,3.08333,3.0,2.84615,3.16667,2007,
778,Jordan,JOR,2.737719,2.307143,2.692857,3.107143,2.492857,2.328572,3.388572,2010,
779,Jordan,JOR,2.556634,2.272727,2.484298,2.884298,2.17438,2.547314,2.922314,2012,
780,Jordan,JOR,2.873924,2.596212,2.590152,2.955682,2.939394,2.666667,3.459975,2014,
781,Jordan,JOR,2.687973,2.491395,2.718464,2.443329,2.545078,2.77235,3.183243,2018,
782,Kazakhstan,KAZ,2.122284435722138,1.90909,1.86364,2.09524,2.04762,2.19048,2.65,2007,31.9
783,Kazakhstan,,2.122284435722138,1.90909,1.86364,2.09524,2.04762,2.19048,2.65,2008,43.7
784,Kazakhstan,,2.122284435722138,1.90909,1.86364,2.09524,2.04762,2.19048,2.65,2009,34.0
785,Kazakhstan,KAZ,2.83319,2.376318,2.659703,3.289032,2.600101,2.7001,3.2501,2010,42.6
786,Kazakhstan,,2.83319,2.376318,2.659703,3.289032,2.600101,2.7001,3.2501,2011,54.2
787,Kazakhstan,KAZ,2.694806,2.582967,2.601831,2.67326,2.751038,2.827961,2.728217,2012,56.2
788,Kazakhstan,,2.694806,2.582967,2.601831,2.67326,2.751038,2.827961,2.728217,2013,56.0
789,Kazakhstan,KAZ,2.69942,2.326113,2.383023,2.676066,2.716356,2.832671,3.235119,2014,61.3
790,Kazakhstan,,2.69942,2.326113,2.383023,2.676066,2.716356,2.832671,3.235119,2015,48.7
791,Kazakhstan,,2.69942,2.326113,2.383023,2.676066,2.716356,2.832671,3.235119,2016,56.9
792,Kazakhstan,,2.69942,2.326113,2.383023,2.676066,2.716356,2.832671,3.235119,2017,65.6
793,Kazakhstan,KAZ,2.809936,2.663851,2.54616,2.73366,2.577002,2.777002,3.525493,2018,78.0
794,Kazakhstan,,2.809936,2.663851,2.54616,2.73366,2.577002,2.777002,3.525493,2019,82.0
795,Kazakhstan,,2.809936,2.663851,2.54616,2.73366,2.577002,2.777002,3.525493,2020,75.4
796,Kazakhstan,,2.809936,2.663851,2.54616,2.73366,2.577002,2.777002,3.525493,2021,100.0
797,Kazakhstan,,2.809936,2.663851,2.54616,2.73366,2.577002,2.777002,3.525493,2022,126.9
798,Kazakhstan,KAZ,2.7,2.6,2.5,2.6,2.7,2.8,2.9,2023,147.6
799,Kazakhstan,,2.7,2.6,2.5,2.6,2.7,2.8,2.9,2024,157.2
800,Kazakhstan,,2.7,2.6,2.5,2.6,2.7,2.8,2.9,2025,168.5
801,Kenya,KEN,2.521264843731382,2.33333,2.15385,2.78571,2.30769,2.61538,2.91667,2007,
802,Kenya,KEN,2.589852,2.227273,2.13905,2.83905,2.277617,2.888728,3.06213,2010,
803,Kenya,KEN,2.433501,2.076923,2.155998,2.685463,2.384807,2.337816,2.882616,2012,
804,Kenya,KEN,2.812079,1.957639,2.402778,3.152778,2.652778,3.027778,3.579861,2014,
805,Kenya,KEN,2.814935,2.653857,2.553886,2.621849,2.810438,3.069486,3.176152,2018,
806,"Korea, Rep.",KOR,3.637197,3.330208,3.617907,3.471114,3.636203,3.828303,3.972869,2010,
807,"Korea, Rep.",KOR,3.695429,3.417196,3.740041,3.665477,3.647811,3.679659,4.024577,2012,
808,"Korea, Rep.",KOR,3.666238,3.471572,3.791016,3.437586,3.663521,3.689169,3.995877,2014,
809,"Korea, Rep.",KOR,3.612164,3.402588,3.725528,3.330246,3.587763,3.754119,3.919574,2018,
810,"Korea, Rep.",KOR,3.8,3.9,4.1,3.4,3.8,3.8,3.8,2023,
811,Kuwait,KWT,2.985123038321128,2.5,2.83333,2.6,3.0,3.33333,3.75,2007,
812,Kuwait,KWT,3.281263,3.029351,3.328194,3.118436,3.106759,3.443079,3.698568,2010,
813,Kuwait,KWT,2.829627,2.733523,2.817963,2.678788,2.678788,2.978788,3.10726,2012,
814,Kuwait,KWT,3.0113,2.694661,3.159088,2.759088,2.956508,3.159088,3.394986,2014,
815,Kuwait,KWT,2.861212,2.725455,3.021818,2.627273,2.796537,2.658442,3.367965,2018,
816,Kuwait,KWT,3.2,3.2,3.6,3.2,2.9,3.3,2.8,2023,
817,Kyrgyz Republic,KGZ,2.349655024781335,2.2,2.05882,2.35294,2.35294,2.375,2.76471,2007,
818,Kyrgyz Republic,KGZ,2.619121,2.439854,2.09099,3.178734,2.371699,2.329004,3.098647,2010,
819,Kyrgyz Republic,KGZ,2.353238,2.44522,2.489338,1.995221,2.245221,2.307721,2.68614,2012,
820,Kyrgyz Republic,KGZ,2.209336,2.031776,2.045971,2.433333,2.131777,2.199817,2.361905,2014,
821,Kyrgyz Republic,KGZ,2.54609,2.75,2.375,2.215402,2.358259,2.643973,2.940848,2018,
822,Kyrgyz Republic,KGZ,2.3,2.2,2.4,2.4,2.2,2.3,2.4,2023,
823,Kyrgyzstan,,,,,,,,,2007,26.8
824,Kyrgyzstan,,,,,,,,,2008,33.8
825,Kyrgyzstan,,,,,,,,,2009,37.8
826,Kyrgyzstan,,,,,,,,,2010,46.4
827,Kyrgyzstan,,,,,,,,,2011,56.6
828,Kyrgyzstan,,,,,,,,,2012,59.6
829,Kyrgyzstan,,,,,,,,,2013,58.3
830,Kyrgyzstan,,,,,,,,,2014,59.2
831,Kyrgyzstan,,,,,,,,,2015,64.3
832,Kyrgyzstan,,,,,,,,,2016,68.5
833,Kyrgyzstan,,,,,,,,,2017,69.6
834,Kyrgyzstan,,,,,,,,,2018,70.6
835,Kyrgyzstan,,,,,,,,,2019,73.6
836,Kyrgyzstan,,,,,,,,,2020,89.3
837,Kyrgyzstan,,,,,,,,,2021,100.0
838,Kyrgyzstan,,,,,,,,,2022,104.7
839,Kyrgyzstan,,,,,,,,,2023,114.7
840,Kyrgyzstan,,,,,,,,,2024,129.9
841,Kyrgyzstan,,,,,,,,,2025,167.8
842,Lao PDR,LAO,2.46261,2.165056,1.94862,2.700335,2.139118,2.454643,3.232608,2010,
843,Lao PDR,LAO,2.499604,2.384615,2.402098,2.402098,2.493007,2.48718,2.820513,2012,
844,Lao PDR,LAO,2.389703,2.445139,2.20625,2.503704,2.308951,2.197839,2.651358,2014,
845,Lao PDR,LAO,2.70029,2.61287,2.441327,2.715686,2.64902,2.914022,2.842594,2018,
846,Lao PDR,LAO,2.4,2.3,2.3,2.3,2.4,2.4,2.8,2023,
847,"Laos, PDR",LAO,2.2527318671176486,2.08333,2.0,2.4,2.28571,1.88889,2.83333,2007,
848,Latvia,LVA,3.0160254691602546,2.53333,2.5625,3.3125,2.94118,3.05882,3.6875,2007,65.4
849,Latvia,,3.0160254691602546,2.53333,2.5625,3.3125,2.94118,3.05882,3.6875,2008,75.7
850,Latvia,,3.0160254691602546,2.53333,2.5625,3.3125,2.94118,3.05882,3.6875,2009,74.4
851,Latvia,LVA,3.24835,2.935144,2.875,3.375,2.958018,3.554969,3.720725,2010,74.2
852,Latvia,,3.24835,2.935144,2.875,3.375,2.958018,3.554969,3.720725,2011,80.8
853,Latvia,LVA,2.777878,2.714286,2.520703,2.71821,2.63948,2.972813,3.078947,2012,85.0
854,Latvia,,2.777878,2.714286,2.520703,2.71821,2.63948,2.972813,3.078947,2013,86.0
855,Latvia,LVA,3.402789,3.221575,3.029151,3.376299,3.209473,3.503125,4.059148,2014,86.1
856,Latvia,,3.402789,3.221575,3.029151,3.376299,3.209473,3.503125,4.059148,2015,84.9
857,Latvia,,3.402789,3.221575,3.029151,3.376299,3.209473,3.503125,4.059148,2016,82.1
858,Latvia,,3.402789,3.221575,3.029151,3.376299,3.209473,3.503125,4.059148,2017,84.0
859,Latvia,LVA,2.809949,2.79657,2.983,2.744904,2.69255,2.787563,2.878851,2018,88.6
860,Latvia,,2.809949,2.79657,2.983,2.744904,2.69255,2.787563,2.878851,2019,91.8
861,Latvia,,2.809949,2.79657,2.983,2.744904,2.69255,2.787563,2.878851,2020,88.8
862,Latvia,,2.809949,2.79657,2.983,2.744904,2.69255,2.787563,2.878851,2021,100.0
863,Latvia,,2.809949,2.79657,2.983,2.744904,2.69255,2.787563,2.878851,2022,149.5
864,Latvia,LVA,3.5,3.3,3.3,3.2,3.7,3.6,4.0,2023,152.0
865,Latvia,,3.5,3.3,3.3,3.2,3.7,3.6,4.0,2024,140.4
866,Latvia,,3.5,3.3,3.3,3.2,3.7,3.6,4.0,2025,139.3
867,Lebanon,LBN,2.369340504387628,2.16667,2.14286,2.5,2.4,2.33333,2.66667,2007,
868,Lebanon,LBN,3.338473,3.272727,3.048737,2.870707,3.731818,3.163636,3.970332,2010,
869,Lebanon,LBN,2.580148,2.214286,2.410629,2.714286,2.376395,2.607165,3.112103,2012,
870,Lebanon,LBN,2.725805,2.294444,2.527778,2.527778,2.888889,3.222222,2.888889,2014,
871,Lebanon,LBN,2.716853,2.384615,2.637081,2.803747,2.470414,2.803747,3.179649,2018,
872,Lesotho,LSO,2.3040275771064067,2.4,2.0,2.5,2.2,1.83333,2.83333,2007,
