feature,importance
cat__Risk level_stock_closing_price_Go ahead,0.0
cat__Risk level_stock_closing_price_No data,0.0
cat__Risk level_stock_closing_price_Take caution,0.0
cat__Country_Finland,0.0
cat__Country_Ireland,0.0
cat__Country_Norway,0.0
cat__Country_Sweden,0.0
cat__Country_Switzerland,0.0
cat__Country_United States,0.0
cat__Code_AUT,0.0
cat__Code_BEL,0.0
cat__Code_BRA,0.0
cat__Code_CHE,0.0
cat__Code_CHN,0.0
num__end_year,0.0
cat__Code_FIN,0.0
cat__Code_FRA,0.0
cat__Code_NOR,0.0
cat__Code_SWE,0.0
cat__Country_France,0.0
cat__Country_Denmark,0.0
cat__company_country_clean_Austria,0.0
cat__Country_China,0.0
cat__company_country_clean_Belgium,0.0
cat__company_country_clean_China,0.0
cat__company_country_clean_Finland,0.0
cat__company_country_clean_France,0.0
cat__company_country_clean_Indonesia,0.0
cat__company_country_clean_Ireland,0.0
cat__company_country_clean_Norway,0.0
cat__company_country_clean_Russia,0.0
cat__company_country_clean_Saudi Arabia,0.0
cat__company_country_clean_Sweden,0.0
cat__company_country_clean_Switzerland,0.0
cat__company_country_clean_United States,0.0
cat__Country_Austria,0.0
cat__Country_Belgium,0.0
cat__Country_Brazil,0.0
num__fin_flag_gearing_high,0.0
num__fin_flag_long_term_gearing_high,0.0
cat__fin_Implied_rating - original_Ba3,0.0
cat__fin_closing_date_2018-12-31,0.0
cat__fin_closing_date_2019-12-31,0.0
cat__fin_closing_date_2020-12-31,0.0
cat__fin_closing_date_2022-08-31,0.0
cat__fin_closing_date_2022-09-30,0.0
cat__fin_closing_date_2022-10-31,0.0
cat__fin_closing_date_2022-11-30,0.0
cat__fin_moodys_company_name_Genpack A/S,0.0
cat__fin_closing_date_2023-01-31,0.0
cat__fin_closing_date_2023-03-31,0.0
cat__fin_closing_date_2023-04-30,0.0
cat__fin_closing_date_2023-05-31,0.0
cat__fin_closing_date_2023-06-30,0.0
cat__fin_closing_date_2023-08-31,0.0
cat__fin_closing_date_2023-09-30,0.0
cat__fin_closing_date_2023-10-31,0.0
cat__fin_closing_date_2019-06-30,0.0
cat__fin_closing_date_2018-06-30,0.0
num__fin_flag_negative_roa,0.0
cat__fin_closing_date_2017-12-31,0.0
cat__fin_moodys_company_name_Troy X Investment Holding S.a r.l.,0.0
cat__fin_moodys_company_name_UFAG Laboratorien AG,0.0
cat__fin_moodys_company_name_VWR International A/S,0.0
cat__fin_moodys_company_name_Va-Q-Tec AG,0.0
cat__fin_moodys_company_name_W. R. Grace & Co.-Conn.,0.0
cat__fin_moodys_company_name_Watson-Marlow Flexicon A/S,0.0
cat__fin_moodys_company_name_West Pharmaceutical Services Deutschland GmbH & Co. KG,0.0
"cat__fin_moodys_company_name_West Pharmaceutical Services, Inc.",0.0
"cat__fin_moodys_company_name_Xi'An Global Printing Co.,Ltd.",0.0
cat__fin_moodys_company_name_Yara Danmark A/S,0.0
cat__fin_moodys_company_name_Zirq Medical A/S,0.0
cat__fin_moodys_company_name_eutecma gmbh,0.0
cat__fin_closing_date_2015-03-31,0.0
cat__fin_closing_date_2016-12-31,0.0
cat__fin_closing_date_2017-06-30,0.0
cat__fin_closing_date_2023-11-30,0.0
cat__fin_closing_date_2024-01-31,0.0
num__fin_flag_short_term_gearing_high,0.0
cat__fin_implied_rating_B,0.0
cat__fin_implied_rating_Caa,0.0
num__fin_flag_interest_coverage_weak,0.0
cat__fin_financial_level_High financial risk,0.0
num__fin_flag_short_term_liab_equity_high,0.0
cat__fin_output_text_Sourcing exclusion recommended. Mitigation actions required. Please follow risk mitigation actions as communicated by your Risk team. Reach out to your risk representative for further guidance.,0.0
num__fin_flag_long_term_liab_equity_high,0.0
cat__fin_output_text_Use caution. Mitigation actions required. Please follow risk mitigation actions as communicated by your Risk team. Reach out to your risk representative for further guidance.,0.0
cat__fin_Implied_rating - original_A2,0.0
cat__fin_Implied_rating - original_A3,0.0
cat__fin_Implied_rating - original_Aa1,0.0
cat__fin_Implied_rating - original_Aa3,0.0
cat__fin_Implied_rating - original_Aaa,0.0
cat__fin_Implied_rating - original_B1,0.0
cat__fin_Implied_rating - original_B2,0.0
cat__fin_Implied_rating - original_B3,0.0
num__fin_flag_very_low_solvency,0.0
cat__fin_implied_rating_Aaa,0.0
cat__fin_closing_date_2024-04-30,0.0
cat__fin_Status_Dissolved,0.0
cat__fin_closing_date_2024-05-31,0.0
cat__fin_closing_date_2024-06-30,0.0
